#sigma,tau
1.4108698123265093,208.59586435423046
1.48644542384221,198.5310643157331
1.3603583376544552,211.9870386285512
1.5794743770841995,197.13910846986158
1.5000292184407422,200.37403054748123
1.42858712200616,204.89532823733734
1.481965863589768,200.02695527659017
1.4034963669659466,209.70160691109388
1.494859036876972,201.25289850314584
1.437569274915849,205.23376566846005
1.4676320062732553,200.71570836860886
1.4261342516628661,207.63410575896447
1.4748393971754419,200.88992292766312
1.4745373166622788,201.346780464503
1.4359055034952846,207.71776455656362
1.4769679550903005,201.70682733318256
1.6162890350790513,189.02905037296622
1.3994686323163885,209.6776377406088
1.40478944691989,218.4538071076903
1.527659761687493,195.3549119623437
1.4766554563770606,200.73058646707136
1.5072111852304737,195.8354838563059
1.5235890835449695,197.16587483092826
1.6282087774178318,190.8526018165391
1.426415875801949,206.15773527923113
1.6153948382792527,190.82407840726944
1.4904892385170732,198.07365048730176
1.3890267192722898,212.43411176914844
1.4947441711575438,198.7938110858984
1.4037111597104963,208.6410157472593
1.594727633824462,192.41523429116148
1.5158337243049074,198.12117277514437
1.3916471497639442,208.81274020021957
1.4537366183192675,201.12473855496464
1.5192628189421655,197.1180260589661
1.5462668435065325,195.3720448109346
1.4574350713611908,203.6328131550864
1.4261418619273079,205.4920731898402
1.3472263299349274,216.5064581119966
1.5087576576434099,198.33005267767902
1.52493094349423,197.9403772093605
1.4907653603426443,200.26666490970663
1.4191411735971375,204.31290661617263
1.505820843696727,197.63767397423814
1.4306206618154338,210.4828128374316
1.3628335722385274,211.48659888171383
1.501520068956013,199.2777824874708
1.5454625719972483,192.60048928611133
1.423937646971199,205.3994401586013
1.4245682430463802,209.38010735035311
1.3771574360217924,209.72150487233083
1.4725092805242757,202.66067182616203
1.3800398613324236,210.02830077047471
1.6317895010476493,188.32241026531767
1.4317425171536977,197.49678436282346
1.542018235566272,192.97627052414532
1.4249603390763477,200.67262202562193
1.440789469721889,203.8339313592493
1.56737983951106,189.84932061733468
1.4085557268029287,211.01328036530163
1.5830555424711243,192.88480265992567
1.4978234455827593,196.37587687794203
1.5134393482428414,196.52153392251478
1.523643412455117,197.8918427073765
1.595669130587878,192.34351144844908
1.5676316192737776,195.74492616814507
1.5678334875587596,197.40787640422354
1.432178429063136,204.25321988828324
1.5323641591859736,199.0710609229824
1.3717189657021887,210.99882360137843
1.420743469063137,207.4466831726918
1.5241675119645202,197.09520212994843
1.5640624615221979,194.5936720703746
1.598460006753244,192.09811308336538
1.4352110407046241,205.6411080895795
1.4112314906152708,207.92748030883124
1.5172253048365287,196.8681442613191
1.4706735291440372,207.75801274169478
1.6359823159942732,191.67476732798707
1.3779237271499598,202.55670152965405
1.3500945012405992,214.6065060816045
1.3867312304661448,210.9680690156387
1.4134521230715298,208.6920164024411
1.3913255505853448,207.237231352807
1.4627368642813794,202.47905413946341
1.560897513554523,191.99410881180975
1.6078620185748633,194.34505504705743
1.466472386909475,209.00377312955337
1.4850261372023958,199.00435271795786
1.666365804254606,194.3400948991242
1.4819128133122679,203.89241634145836
1.5170822424837387,196.96428151274984
1.5571955648480973,196.84191182807703
1.4748095221350705,199.3459590470082
1.6409965844033083,185.2034140467421
1.508667234535445,198.72943115989915
1.3423163352704033,214.51593114242397
1.4131439761319002,204.483498945454
1.4793041981007824,200.95009271080812
1.480751910048118,202.05541874865597
1.410964798548494,208.59014878906433
1.4902167628167649,198.1501331588821
1.3279055225409822,215.99440123869942
1.5972691693098726,197.1307848516866
1.4717195161307977,202.91648810012478
1.4053108088239672,206.70852361294374
1.481965863589768,200.02695527659017
1.4034963669659466,209.70160691109388
1.492817194998827,200.76071787262327
1.4472461316735454,203.36686964531282
1.4772256425713346,197.77093543771267
1.430414593657414,207.36705439381038
1.4748393971754419,200.88992292766312
1.4387570142048185,202.64854320171443
1.438056492299336,210.20211017819403
1.4940541121551874,200.6935425522368
1.6236942566913217,188.6430863587289
1.3994686323163885,209.6776377406088
1.40478944691989,218.4538071076903
1.5326870735607174,194.59849487041657
1.538368792404954,193.26027491405688
1.4817863573359404,195.87469372086514
1.5235890835449695,197.16587483092826
1.5940052938845186,193.26449705749238
1.447005810868586,203.7565830227605
1.6153948382792527,190.82407840726944
1.4904892385170732,198.07365048730176
1.3890267192722898,212.43411176914844
1.489811209524104,199.31364276120053
1.4423098882688166,204.20273291568
1.6055546665313412,190.90148162692245
1.5158337243049074,198.12117277514437
1.3877934416705275,208.8679394246746
1.4508044524684334,201.5804501418122
1.488766735403044,200.6400362758076
1.6055283066546355,190.75405661992625
1.4574350713611908,203.6328131550864
1.4261418619273079,205.4920731898402
1.355887726782646,215.67615058153456
1.5008930550803157,199.93347012504034
1.5317018414209844,197.80661935329113
1.5348812915227106,197.15865121367793
1.4569620567597852,200.62624252119275
1.505820843696727,197.63767397423814
1.4615946097548602,205.98240153329874
1.3707441618959002,210.6744724464845
1.5138216822681922,198.8128762487682
1.4968406912279575,197.36857717861295
1.3854888838383286,209.73557409950726
1.4717620048735225,204.70955641189886
1.3771574360217924,209.72150487233083
1.3808276808100663,211.75670654475468
1.3800398613324236,210.02830077047471
1.599511967408419,191.28193280859546
1.4301836913242798,200.01509027125093
1.5739188057481495,189.24780234547407
1.394491251928656,201.55148549919454
1.4380351911664613,203.96767580096338
1.5840880698384154,187.84403381747245
1.409413867763233,209.2246570987704
1.6029167742752688,189.31747750820278
1.5289826721108941,192.6371018547044
1.4155807177078024,196.83925769531086
1.540187579220466,197.7662154286267
1.595669130587878,192.34351144844908
1.5506233249144898,197.3325691038579
1.5538813044395552,198.3321884387778
1.427173670307388,205.4245161764487
1.5447098178254786,199.84294185605455
1.376376977284666,210.45380560292702
1.383293421037407,211.3743306273611
1.4825247027078634,198.47284874739327
1.566939929354607,194.48654782972133
1.600536169670224,190.79675892273667
1.4352110407046241,205.6411080895795
1.417871627117049,207.58468078544502
1.5216123331841742,196.42513270022297
1.4482252575648478,212.04901859007254
1.651364113741286,191.0287149612524
1.3779237271499598,202.55670152965405
1.407173091271973,209.73740766605326
1.4077384555909511,209.277492610085
1.3844390044250672,208.51663706917802
1.4053586067799297,206.05186713947018
1.4383612552402156,205.3313706306758
1.5193616454043792,199.16912756672892
1.6418687757631134,192.48178898158005
1.4194821690185362,217.89811579439484
1.4850261372023958,199.00435271795786
1.6603801569304426,194.45282883335767
1.4415738571167283,206.6305559552452
1.5358486611676467,196.16408743691272
1.5571955648480973,196.84191182807703
1.4752739313235228,198.02174157883326
1.5672010017025126,191.75164311806984
1.579978900833598,190.1918645223973
1.3341156818157378,215.51966529983613
1.402038547316507,203.5334309341776
1.4410835580286676,203.07082878083855
1.5116267557585485,199.52916923766796
1.412708570429936,208.0661801369932
1.4902167628167649,198.1501331588821
1.3279055225409822,215.99440123869942
1.6097639578557592,198.61646121588475
1.4903489895191597,202.0296006935094
1.4008681291844132,205.23667650749954
1.4682887225182562,200.3474198031493
1.4027667278857114,209.85201507401462
1.4944699261439307,202.6879130690333
1.4499552444214727,202.4548202939976
1.4833969083538765,196.93897584194264
1.4726662255367,205.5786243417614
1.5360850210405566,195.6487687871902
1.3972211081991435,205.86174757371782
1.3831498529108306,213.0120305368379
1.506458521178926,199.09835784995835
1.6236942566913217,188.6430863587289
1.4010912534586457,209.3800107119232
1.40478944691989,218.4538071076903
1.5013137650348833,198.87180918196933
1.5663459439097573,190.80787086639916
1.4758454317514889,193.39892029362173
1.5235890835449695,197.16587483092826
1.6114288390862717,192.39813752859575
1.4217851305473315,205.37029000894339
1.5638829308359323,193.15895098441865
1.4788014158038871,199.5432833746368
1.383359059959891,212.95023741306156
1.483126640118008,199.85820637204114
1.441265183606885,204.38044253463974
1.6055546665313412,190.90148162692245
1.4517140668741184,203.84676830551143
1.3877934416705275,208.8679394246746
1.4419494391370733,200.91141327501524
1.4650917273211137,201.73255341963903
1.5482306400176924,195.01176093801212
1.4878434072623976,201.61943882271555
1.4261418619273079,205.4920731898402
1.355887726782646,215.67615058153456
1.4972637685124908,200.27132691457902
1.5642825319791585,195.3973958589965
1.5348812915227106,197.15865121367793
1.5071329806751599,199.91436421075306
1.5271895511802531,196.4892321592423
1.4687390423467506,207.02574198808495
1.3707441618959002,210.6744724464845
1.4914169737292597,199.93400442707744
1.4558868143978059,198.1592989828724
1.343209005664825,213.75745208111667
1.435943039517108,208.28692402077593
1.3771574360217924,209.72150487233083
1.4153944255629352,206.52117255004293
1.4264939864363413,206.94580712820482
1.613852498729681,190.5671194183583
1.436862980504323,199.81449592718562
1.5739188057481495,189.24780234547407
1.3969456437900911,201.5178016718011
1.4363092726275393,203.9026775396911
1.5965726431918743,186.27140617378893
1.4253885589710205,210.9743192544482
1.5594063438137702,187.74957959078543
1.5602824510020048,188.33414953632902
1.3818741733032516,196.7442296190608
1.553639395780217,196.91167386869864
1.5980632104832353,191.5805197373793
1.4468432863451044,205.09236001002583
1.582117285726512,196.54874785798665
1.4325352591685045,203.76034766799123
1.5282191233082574,200.62168292049085
1.3858455858866425,207.85837825994636
1.4060569587258755,210.18114837507122
1.4814534530747359,199.23067263063967
1.566939929354607,194.48654782972133
1.5829651297364928,192.39502964369848
1.4390217132643974,205.21483016259626
1.4805536496401144,200.59022517384574
1.5346038739560743,195.2505490548259
1.4145577869663055,220.17396497441078
1.5802973202575465,195.818537912224
1.4218379365346836,201.17679454010027
1.407173091271973,209.73740766605326
1.4077384555909511,209.277492610085
1.3642474476194197,212.06017002663953
1.35306987898464,210.51174455401576
1.449086407104483,204.1011768675795
1.5251949653220833,199.01429201337177
1.6359855573404765,192.5316590785436
1.419739512659843,217.82472770921245
1.4850261372023958,199.00435271795786
1.6629299871576984,194.61973924597814
1.4525577307634472,206.25575944141204
1.5131309952252188,199.45339971508352
1.4891663083915412,202.42747902729343
1.4094670892700036,196.23121418716914
1.5671967830964972,191.75200366516162
1.581610389675739,190.35026287167136
1.3341156818157378,215.51966529983613
1.402038547316507,203.5334309341776
1.4596375435033873,200.65199417633056
1.5116267557585485,199.52916923766796
1.415523751098512,207.68784193340915
1.4769603477540134,199.80517709070554
1.3651272033287665,211.5721614273048
1.7009746281134233,199.29680755138492
1.4835834765057347,197.96722931862436
1.40224850104398,205.28682119294137
1.4682887225182562,200.3474198031493
1.3997903780336673,209.65687496988423
1.478889293900292,205.46040789025187
1.4467215587498088,203.00623957088084
1.4905396717235182,195.1457529996032
1.5283727734919925,203.61924032304057
1.4825806037683051,200.98072242998592
1.3951574067071342,206.0909981651604
1.452404533075052,207.0841677298148
1.5093052410139582,198.64864196174366
1.6261220038437791,188.6141167059093
1.4422856546761373,204.1463782682518
1.3987409813835965,221.70388197033265
1.5151177874828903,197.67984430349603
1.5367800812600454,190.7283131382759
1.4758454317514889,193.39892029362173
1.5291849887200344,196.48466474941998
1.5726949336111418,194.56977318734837
1.5104485810429569,196.3990330315275
1.562486905651243,193.23943481013234
1.4833358614098775,200.45168637948197
1.3783177152178954,216.37750283918342
1.4577992691432187,203.13358614280907
1.465543138842239,202.3266927223474
1.6055546665313412,190.90148162692245
1.483712552577512,200.23948703598387
1.3877934416705275,208.8679394246746
1.4385714185449474,201.39006351747295
1.4584348799842828,202.16669501302079
1.5733932136086584,191.72428644314303
1.4878434072623976,201.61943882271555
1.4374942462063658,203.74667433465058
1.402080415007547,209.43411494716443
1.4872064023648255,201.5759420702937
1.6024654102242744,193.74669823793235
1.4741585234357464,202.54262853819856
1.5220242610391301,198.72225128439834
1.5271895511802531,196.4892321592423
1.4650776093144728,206.3396883687184
1.3707441618959002,210.6744724464845
1.4879983527142824,200.23395396145247
1.4737264600703321,198.44696962021456
1.343209005664825,213.75745208111667
1.444523781521028,206.36381814757755
1.379621262831983,209.56893003914712
1.410134666724538,206.44009531746076
1.4086747758933358,208.57919988194888
1.6744597773431449,188.4801226498897
1.4256769279921784,199.65835683443396
1.5737806509850616,189.89556376664805
1.351973375203638,200.69812053187206
1.4624514996378182,201.06595454860965
1.5808371893881141,187.93072304698256
1.4220224466960805,210.88803099488385
1.5594063438137702,187.74957959078543
1.560182415114122,188.2673267079092
1.4319621334495163,196.33386867958112
1.5391792243005384,197.65317018177288
1.4722467064181761,195.9985388150408
1.4587081525741312,204.86618305649733
1.582117285726512,196.54874785798665
1.4250272364211163,204.4953422248524
1.5201261877290273,202.5433797238706
1.330595231813885,212.4618099602157
1.4023586296337303,210.86484890543989
