# time,flux,err
1.333390000000000100e+03,1.216336000000000084e+01,2.308650999999999898e-01
1.338655999999999949e+03,1.221472999999999942e+01,2.430557999999999885e-01
1.343921000000000049e+03,1.228434000000000026e+01,2.380458000000000018e-01
1.349186999999999898e+03,1.230455000000000076e+01,2.318202000000000040e-01
1.354452999999999975e+03,1.234688000000000052e+01,2.446434000000000109e-01
1.359718000000000075e+03,1.279776999999999987e+01,2.396417999999999882e-01
1.364983999999999924e+03,1.356189000000000000e+01,2.407069000000000014e-01
1.370249000000000024e+03,1.373098000000000063e+01,3.476002999999999732e-01
1.375515000000000100e+03,1.345025000000000048e+01,5.695807999999999982e-01
1.380779999999999973e+03,1.316463000000000072e+01,7.040328999999999615e-01
1.386046000000000049e+03,1.288030999999999970e+01,7.950420999999999738e-01
1.391311999999999898e+03,1.259720000000000084e+01,8.566781999999999453e-01
1.396576999999999998e+03,1.231520000000000081e+01,8.951082000000000205e-01
1.401843000000000075e+03,1.203420000000000023e+01,9.133166999999999813e-01
1.407107999999999947e+03,1.175412000000000035e+01,9.125396999999999537e-01
1.412374000000000024e+03,1.147484000000000037e+01,8.927266000000000368e-01
1.417640000000000100e+03,1.119628999999999941e+01,8.525226000000000193e-01
1.422904999999999973e+03,1.091834000000000060e+01,7.887553000000000480e-01
1.428171000000000049e+03,1.064093000000000089e+01,6.948655000000000248e-01
1.433435999999999922e+03,1.036392999999999986e+01,5.556202999999999559e-01
1.438701999999999998e+03,1.008726000000000056e+01,3.154747999999999997e-01
1.443968000000000075e+03,9.866037999999999641e+00,3.062449999999999894e-01
1.449232999999999947e+03,9.722542999999999935e+00,1.731737999999999889e-01
1.454499000000000024e+03,9.983662999999999954e+00,2.823378000000000276e-01
1.459763999999999896e+03,1.000240999999999936e+01,3.028338999999999892e-01
1.465029999999999973e+03,9.873226999999999975e+00,1.474256999999999929e-01
1.470295000000000073e+03,1.024559999999999960e+01,2.894586000000000103e-01
1.475560999999999922e+03,1.051134000000000057e+01,2.994045000000000178e-01
1.480826999999999998e+03,1.066717000000000048e+01,1.193374999999999991e-01
1.486092000000000098e+03,9.749090999999999951e+00,2.937369000000000230e-01
1.491357999999999947e+03,9.532458000000000098e+00,2.925223000000000129e-01
