# cali-merged continuum light curve for rm160
# MJD fnu fnu_err [1E-28 erg/s/cm2/Hz] band
57223.317  3.483e+00 1.253e-01 cfht_i_d1
57223.364  3.525e+00 8.708e-02 cfht_g_d1
57417.384  4.290e+00 4.715e-02 bok_g_ccd1
57417.475  4.263e+00 6.844e-02 bok_i_ccd1
57420.556  4.368e+00 1.036e-01 cfht_g_d1
57420.631  4.084e+00 1.593e-01 cfht_i_d1
57428.450  4.356e+00 1.519e-01 sdss_spec_r
57433.529  3.907e+00 7.398e-02 cfht_g_d1
57433.602  3.990e+00 1.039e-01 cfht_i_d1
57435.404  4.220e+00 1.585e-01 sdss_spec_r
57435.455  4.247e+00 6.112e-02 bok_g_ccd1
57451.456  4.176e+00 1.496e-01 sdss_spec_r
57451.476  4.395e+00 5.051e-02 bok_g_ccd1
57459.549  4.687e+00 1.454e-01 cfht_g_d1
57463.401  4.236e+00 1.371e-01 sdss_spec_r
57467.399  4.220e+00 8.193e-02 bok_i_ccd1
57467.457  4.167e+00 3.968e-02 bok_g_ccd1
57479.548  4.217e+00 1.015e-01 cfht_g_d1
57479.599  4.190e+00 2.227e-01 cfht_i_d1
57480.472  4.218e+00 5.990e-02 bok_g_ccd1
57480.602  4.089e+00 1.401e-01 sdss_spec_r
57490.225  4.177e+00 1.852e-01 sdss_spec_r
57492.342  4.108e+00 1.393e-01 sdss_spec_r
57492.460  4.267e+00 2.182e-01 cfht_i_d1
57492.546  4.604e+00 1.486e-01 cfht_g_d1
57494.480  4.158e+00 4.573e-02 bok_g_ccd1
57508.411  4.334e+00 1.080e-01 cfht_g_d1
57508.458  4.261e+00 1.881e-01 cfht_i_d1
57509.395  4.347e+00 5.835e-02 bok_g_ccd1
57510.319  4.726e+00 1.467e-01 sdss_spec_r
57518.313  3.833e+00 1.319e-01 sdss_spec_r
57520.314  4.248e+00 1.252e-01 cfht_g_d1
57520.366  4.108e+00 1.760e-01 cfht_i_d1
57522.161  4.364e+00 8.095e-02 bok_g_ccd1
57523.400  3.954e+00 2.036e-01 bok_i_ccd1
57535.303  4.386e+00 6.738e-02 bok_g_ccd1
57542.362  4.637e+00 1.214e-01 cfht_g_d1
57543.436  4.592e+00 1.992e-01 cfht_i_d1
57543.453  4.329e+00 1.407e-01 sdss_spec_r
57547.396  4.358e+00 9.772e-02 cfht_g_d1
57550.163  4.601e+00 2.730e-01 sdss_spec_r
57551.180  4.566e+00 5.741e-02 bok_g_ccd1
57567.297  4.721e+00 1.201e-01 cfht_g_d1
57570.201  4.941e+00 1.687e-01 sdss_spec_r
57576.163  4.885e+00 1.882e-01 sdss_spec_r
57578.262  4.778e+00 7.053e-02 bok_g_ccd1
57780.773  3.722e+00 1.165e-01 sdss_spec_r
57788.505  3.703e+00 3.730e-02 bok_g_ccd1
57789.442  3.662e+00 1.289e-01 sdss_spec_r
57798.283  3.883e+00 9.590e-02 bok_i_ccd1
57805.348  3.732e+00 1.411e-01 sdss_spec_r
57806.485  3.776e+00 4.119e-02 bok_g_ccd1
57817.317  3.689e+00 1.396e-01 sdss_spec_r
57818.392  3.765e+00 4.687e-02 bok_g_ccd1
57830.475  3.757e+00 5.712e-02 bok_i_ccd1
57831.443  3.872e+00 5.136e-02 bok_g_ccd1
57831.769  3.842e+00 1.563e-01 sdss_spec_r
57843.264  3.709e+00 1.365e-01 sdss_spec_r
57847.335  3.696e+00 6.364e-02 bok_g_ccd1
57848.315  3.812e+00 1.088e-01 bok_i_ccd1
57855.258  3.632e+00 6.905e-02 bok_i_ccd1
57859.220  3.505e+00 1.307e-01 sdss_spec_r
57874.208  3.439e+00 1.110e-01 sdss_spec_r
57892.294  3.204e+00 1.060e-01 sdss_spec_r
57895.269  3.467e+00 4.051e-02 bok_g_ccd1
57901.209  3.157e+00 1.084e-01 sdss_spec_r
57904.195  3.384e+00 5.772e-02 bok_g_ccd1
57905.306  3.432e+00 5.626e-02 bok_g_ccd1
57907.210  3.501e+00 8.616e-02 bok_g_ccd1
57918.164  3.272e+00 1.190e-01 sdss_spec_r
57920.325  3.438e+00 5.605e-02 bok_g_ccd1
57921.306  3.464e+00 1.092e-01 bok_i_ccd1
57933.421  3.041e+00 8.924e-02 sdss_spec_r
57960.221  3.095e+00 4.319e-02 bok_g_ccd1
58127.033  3.215e+00 1.025e-01 sdss_spec_r
58146.422  3.212e+00 1.272e-01 sdss_spec_r
58174.079  3.020e+00 8.802e-02 sdss_spec_r
58198.389  2.607e+00 2.302e-01 ztf_r
58201.269  3.278e+00 1.778e-01 sdss_spec_r
58202.352  2.995e+00 1.815e-01 ztf_g
58203.387  3.201e+00 1.892e-01 ztf_g
58204.383  3.140e+00 1.871e-01 ztf_g
