# PLIKE V4.0 ZDCF peak likelihood analysis
# for file /home/stone28/projects/petl_mock/test_repo/plike_output/H-alpha/pyzdcf/H-alpha_pyzdcf.dcf
#
# num      lag         r         -dr        +dr    likelihood
# ---- ---------- ---------- ---------- ---------- ----------
   299  3.940E+02 -1.574E-01  3.953E-02  3.979E-02  0.000E+00
   300  3.970E+02 -1.747E-01  3.938E-02  3.966E-02  0.000E+00
   301  4.000E+02 -1.887E-01  3.926E-02  3.957E-02  0.000E+00
   302  4.030E+02 -1.959E-01  3.924E-02  3.956E-02  0.000E+00
   303  4.060E+02 -1.933E-01  3.938E-02  3.970E-02  0.000E+00
   304  4.090E+02 -1.988E-01  3.939E-02  3.972E-02  0.000E+00
   305  4.120E+02 -2.146E-01  3.921E-02  3.956E-02  0.000E+00
   306  4.150E+02 -2.493E-01  3.862E-02  3.902E-02  0.000E+00
   307  4.180E+02 -2.666E-01  3.833E-02  3.876E-02  0.000E+00
   308  4.210E+02 -2.871E-01  3.795E-02  3.840E-02  0.000E+00
   309  4.240E+02 -3.212E-01  3.716E-02  3.766E-02  0.000E+00
   310  4.270E+02 -3.733E-01  3.571E-02  3.628E-02  0.000E+00
   311  4.300E+02 -4.217E-01  3.417E-02  3.478E-02  0.000E+00
   312  4.330E+02 -4.514E-01  3.316E-02  3.379E-02  0.000E+00
   313  4.360E+02 -4.620E-01  3.283E-02  3.348E-02  0.000E+00
   314  4.390E+02 -4.736E-01  3.246E-02  3.312E-02  0.000E+00
   315  4.420E+02 -4.892E-01  3.190E-02  3.257E-02  0.000E+00
   316  4.450E+02 -5.045E-01  3.134E-02  3.202E-02  0.000E+00
   317  4.480E+02 -4.987E-01  3.167E-02  3.235E-02  0.000E+00
   318  4.510E+02 -4.807E-01  3.251E-02  3.319E-02  0.000E+00
   319  4.540E+02 -4.690E-01  3.308E-02  3.376E-02  0.000E+00
   320  4.570E+02 -4.575E-01  3.363E-02  3.430E-02  0.000E+00
   321  4.600E+02 -4.173E-01  3.526E-02  3.590E-02  0.000E+00
   322  4.630E+02 -3.706E-01  3.697E-02  3.757E-02  0.000E+00
   323  4.660E+02 -3.204E-01  3.861E-02  3.915E-02  0.000E+00
   324  4.690E+02 -2.832E-01  3.972E-02  4.021E-02  0.000E+00
   325  4.720E+02 -2.535E-01  4.055E-02  4.100E-02  0.000E+00
   326  4.750E+02 -2.284E-01  4.121E-02  4.163E-02  0.000E+00
   327  4.780E+02 -1.844E-01  4.216E-02  4.251E-02  0.000E+00
   328  4.810E+02 -1.492E-01  4.283E-02  4.311E-02  0.000E+00
   329  4.840E+02 -1.213E-01  4.331E-02  4.355E-02  0.000E+00
   330  4.870E+02 -9.981E-02  4.367E-02  4.386E-02  0.000E+00
   331  4.900E+02 -8.431E-02  4.394E-02  4.411E-02  0.000E+00
   332  4.930E+02 -8.097E-02  4.410E-02  4.426E-02  0.000E+00
   333  4.960E+02 -7.085E-02  4.431E-02  4.445E-02  0.000E+00
   334  4.990E+02 -4.305E-02  4.461E-02  4.470E-02  0.000E+00
#
# ML Peak at t_lag =  +1.000E+00, Likelihood at peak =  +6.576E-01
# 1 sigma ML t_lag interval =  +1.000E+00  +2.000E+00  -1.516E+00
#                           = ( -5.162E-01 ,  +3.000E+00)
